,Name,Season,% shots 2pt J,% shots at rim,%assisted 2pt J,%assisted 3s,%assisted at rim,%of shots 3pt,2P%,2PA,2PM,3P%,3PA,3PAr,3PM,AST,ATr,A_Score,Age,Agility,Ast/TO,BLK,Born,DEF,D_Score,Drafted,Drafted_x,Drafted_y,FG%,FG% 2pt Jumpers,FG% at rim,FGA,FGM,FGM_z,FT%,FT/FGA,FTA,FTA/FGA,FTM,FTr,GP,Height,IS_Score,League,MIN,Max_Vert,NS_Vert,OFF,OS_Score,PF,PPM,PPS,PTS,P_Score,Pick,STL,Speed,TOV,TOV%,TRB,TS,TS%,Url,WS,WSPredict,WSTOT,Weight,Wingspan,eFG,eFG%,index
1498,Ha Seung-Jin,2017.0,,,,,,,0.313969089598,15.3952056072,4.83969828521,0.919985286992,1.11850149831,0.0716244614323,1.16160646444,1.55147164697,1.13775852683,0.279586952202,31.40844749,,1.0,0.0,1985.59155251,4.71627412501,0.0576625303899,2004.0,2004.0,2004.0,0.364240744964,,,16.9052870166,5.9744757273,0.550159325245,0.25,0.27,7.2396915501,,0.605704638446,0.148609538785,,221.0,0.31468230289,Non-NBA,30.0,,,8.51310718312,0.0152280016914,8.00089384205,1.84169908912,0.93,12.8771620599,0.0546502203394,46.0,0.0,,1.0817844828,5.63,13.4455164244,0.385070440143,0.418,http://basketball.realgm.com/player/Ha-Seung-Jin/Summary/401,,-0.135,-0.27,138.0,90.5421004207,0.390882139333,0.433,
1499,Hakim Warrick,2003.0,,,,,,,0.470808163441,14.0346522066,6.74642551897,0.0,0.0313142410856,0.00235515153669,0.0,2.14161967433,0.666734380366,12.4319072633,20.48082192,,0.62,1.35364377483,1982.51917808,6.58548670502,2.62029305963,2005.0,2005.0,2005.0,0.47551317412,,,13.4253755306,6.38028903462,0.676254518257,0.667,0.51,8.90793196671,,2.75128313736,0.306196268646,,206.0,15.2929222697,Non-NBA,1146.0,38.0,24.0,3.93065951072,2.13685982855,5.20358621358,1.82201284797,1.41,15.4038424726,3.31974817995,19.0,1.72685863456,3.22,2.9441414298,16.81,10.5494488154,0.499636540349,0.569,http://basketball.realgm.com/player/Hakim-Warrick/Summary/193,,4.175,19.7766666667,99.0,86.0,0.466454294488,0.537,1198.0
1500,Hakim Warrick,2004.0,,,,,,,0.451589008335,17.5122476709,8.07445733457,0.0,0.199547369401,0.0118945956051,0.0,3.27215758104,0.928872422067,12.4319072633,21.48082192,,0.86,1.14359599021,1982.51917808,6.31372243963,2.62029305963,2005.0,2005.0,2005.0,0.450719191112,,,16.9394666905,7.63624699442,0.676254518257,0.692,0.57,12.5635903194,,4.02960593317,0.342265778295,,206.0,15.2929222697,Non-NBA,1156.0,38.0,24.0,3.6528037825,2.13685982855,4.93863639456,1.70069076305,1.41,19.4234910758,3.31974817995,19.0,1.08545436651,3.22,3.22884585506,14.65,9.99705449837,0.48882079547,0.556,http://basketball.realgm.com/player/Hakim-Warrick/Summary/193,,4.175,19.7766666667,99.0,86.0,0.442461430508,0.509,1198.0
1501,Hakim Warrick,2005.0,,,,,,,0.495189468809,15.8395507964,8.00833720652,0.231991164341,0.960366252795,0.0597384441619,0.222689907031,1.80045602298,0.625658537268,12.4319072633,22.48082192,,0.58,0.796086940308,1982.51917808,6.34562077755,2.62029305963,2005.0,2005.0,2005.0,0.483482668659,,,16.2325365965,7.85307363448,0.676254518257,0.681,0.67,14.2288782237,,4.48684511384,0.404514149006,,206.0,15.2929222697,Non-NBA,1275.0,38.0,24.0,3.56531814262,2.13685982855,4.19128326667,1.70875912409,1.57,20.6909747643,3.31974817995,19.0,1.11460161432,3.22,2.63763267361,12.35,9.94033893755,0.524367623168,0.595,http://basketball.realgm.com/player/Hakim-Warrick/Summary/193,,4.175,19.7766666667,99.0,86.0,0.483287070255,0.556,1198.0
1502,Hakim Warrick,2014.0,,,,,,,0.485397180776,14.049179023,6.60748529666,0.0,0.339574302645,0.0236962684998,0.0,1.40644469409,0.564671607487,12.4319072633,31.48082192,,0.52,1.34472644984,1982.51917808,7.01723988044,2.62029305963,2005.0,2005.0,2005.0,0.480598913315,,,13.7214734642,6.68805652393,0.567152261775,0.721,0.62,13.4972651456,,4.36567865126,0.504247315496,,206.0,15.2929222697,Non-NBA,743.7,38.0,24.0,3.28899757622,2.13685982855,4.11919777182,1.89282315492,1.54,18.253507895,3.31974817995,19.0,1.14901287584,3.22,2.30660264477,10.17,10.2392423547,0.538496173022,0.603,http://basketball.realgm.com/player/Hakim-Warrick/Summary/193,,4.175,19.7766666667,99.0,86.0,0.479941155282,0.544,1198.0
1503,Hakim Warrick,2015.0,,,,,,,0.498458682449,18.2311469619,8.76850158157,0.0,0.706935432898,0.0363107960601,0.0,3.31416656577,0.933577967798,12.4319072633,32.48082192,,0.8,0.496147154613,1982.51917808,9.228774529,2.62029305963,2005.0,2005.0,2005.0,0.475719492923,,,19.5816658954,9.17221415436,0.68382448933,0.727,0.55,13.8322712835,,4.4235699589,0.337574062091,,206.0,15.2929222697,Non-NBA,398.0,38.0,24.0,3.81892713489,2.13685982855,4.56354177258,1.79828542612,1.47,23.1194027704,3.31974817995,19.0,0.658117777482,3.22,3.06108116918,11.88,13.2507423881,0.522338309306,0.593,http://basketball.realgm.com/player/Hakim-Warrick/Summary/193,,4.175,19.7766666667,99.0,86.0,0.47289395407,0.536,1198.0
1504,Hakim Warrick,2016.0,,,,,,,0.441665426374,14.9648037348,6.45556479853,0.108929785815,0.266212588853,0.024835409214,0.0386586202959,1.91702269653,3.5069170591,12.4319072633,33.48082192,,2.81,0.807521797792,5947.55753424,7.44708198358,2.62029305963,2005.0,2005.0,2005.0,0.449501334638,,,15.1779892221,6.5137600972,1.95075811791,0.66586194544,1.77,12.4565943127,,2.51932335578,0.297649840927,,206.0,15.2929222697,Non-NBA,725.8,38.0,24.0,4.14584944103,2.13685982855,3.82371520033,5.56143745306,4.32,16.2254667712,3.31974817995,19.0,0.600626906683,3.22,1.51646472256,25.42,11.804498026,1.53181555975,1.724,http://basketball.realgm.com/player/Hakim-Warrick/Summary/193,,4.175,19.7766666667,99.0,86.0,1.38255692168,1.554,1198.0
1505,Hakim Warrick,2017.0,,,,,,,0.505046798529,14.1071899119,6.99980506446,0.110375350251,0.547830378857,0.0709349502843,0.0730807303087,3.01932614737,2.30387096239,12.4319072633,34.48082192,,2.26,0.534828319605,3965.03835616,4.91463113438,2.62029305963,2005.0,2005.0,2005.0,0.497077544317,,,14.6203140295,6.94859464501,1.24266083125,0.69929035409,0.88,8.40931622221,,1.92814202137,0.223398127574,,206.0,15.2929222697,Non-NBA,819.0,38.0,24.0,3.27530940079,2.13685982855,2.23987905546,3.87095460197,2.91,16.2360912883,3.31974817995,19.0,0.573081910683,3.22,1.87393322939,18.72,8.32564245678,1.0661813094,1.218,http://basketball.realgm.com/player/Hakim-Warrick/Summary/193,,4.175,19.7766666667,99.0,86.0,1.01314434577,1.148,1198.0
1506,Hamady Ndiaye,2007.0,,,,,,,0.437349715279,7.39983111373,3.30429449445,0.0,0.0,0.0,0.0,0.647367224969,0.21522653682,,19.96986301,,0.2,5.19470638494,1987.03013699,6.62404265278,,2010.0,2010.0,2010.0,0.442749696574,,,7.05929964558,3.12496652795,0.676254518257,0.5,0.75,6.93148757661,,1.60563234185,0.453121091102,,213.0,,Non-NBA,386.0,,,3.74905928245,,10.8733399928,1.56976823449,1.38,7.89047677016,,56.0,0.971547201038,,2.7569193495,24.76,10.4041225052,0.44757626072,0.507,http://basketball.realgm.com/player/Hamady-Ndiaye/Summary/6320,,0.02,0.00272727272727,107.0,87.264558324,0.434489152481,0.5,
1507,Hamady Ndiaye,2008.0,,,,,,,0.401177934314,9.78537373643,4.0081368939,0.0,0.0600823758763,0.00645030308927,0.0,1.15343382186,0.351390264196,,20.96986301,,0.33,5.48958949332,1987.03013699,8.46921272083,,2010.0,2010.0,2010.0,0.402902223882,,,9.40525085996,3.79061056875,0.676254518257,0.543,0.52,6.43231337181,,1.61771646193,0.31560673012,,213.0,,Non-NBA,705.0,,,3.90553562017,,9.98407791313,1.54362473348,1.19,9.12902714922,,56.0,0.743804152623,,3.00865318518,22.66,12.4036617681,0.420318747928,0.478,http://basketball.realgm.com/player/Hamady-Ndiaye/Summary/6320,,0.02,0.00272727272727,107.0,87.264558324,0.395579676137,0.455,
1508,Hamady Ndiaye,2009.0,,,,,,,0.515009945095,7.28607513112,3.83122229609,0.412795666086,0.111214441334,0.0158594608067,0.0458460898488,0.867361503251,0.291452601944,,21.96986301,,0.27,3.87881762799,1987.03013699,8.34409765497,,2010.0,2010.0,2010.0,0.519788143778,,,7.08069967355,3.68080999131,0.676254518257,0.641,0.72,6.63357812154,,1.97003028986,0.43233571995,,213.0,,Non-NBA,747.0,,,3.36535172319,,8.84721758589,1.57407765115,1.64,9.45239012868,,56.0,0.938731224011,,2.72772997878,24.74,11.7320947653,0.5407072813,0.613,http://basketball.realgm.com/player/Hamady-Ndiaye/Summary/6320,,0.02,0.00272727272727,107.0,87.264558324,0.514211932752,0.592,
1509,Hamady Ndiaye,2010.0,,,,,,,0.506171244079,9.73920226951,5.03325513485,0.0,0.0,0.0,0.0,0.678159918462,0.320550161221,,22.96986301,,0.3,5.71150808606,1987.03013699,6.97583704371,,2010.0,2010.0,2010.0,0.512704148633,,,9.29101571004,4.7600944315,0.676254518257,0.617,0.61,7.40937854328,,2.11681015824,0.36801712983,,213.0,,Non-NBA,907.0,,,3.43872609852,,6.56597641115,1.78563288563,1.53,11.5782478453,,56.0,0.590664199429,,1.93912269509,15.61,10.4410639804,0.523396115818,0.594,http://basketball.realgm.com/player/Hamady-Ndiaye/Summary/6320,,0.02,0.00272727272727,107.0,87.264558324,0.502860541958,0.579,
1510,Hamady Ndiaye,2013.0,,,,,,,0.464988695722,9.00847590129,4.02314165095,0.0374250441643,0.381438172158,0.278324392653,0.10021647615,0.789059754186,0.760750088984,,25.96986301,,0.31,6.1619793622,3974.06027398,7.16527910183,,2010.0,2010.0,2010.0,0.460833469115,,,8.87963897786,4.15327741124,1.25043066967,0.503455635123,0.58,7.05670856746,,1.78624974879,0.414829890842,,213.0,,Non-NBA,1084.56666667,,,3.25552870361,,6.65564883542,3.85477859318,1.37,10.1803365557,,56.0,0.666821964113,,2.02956208592,13.94,10.3755373288,0.982425234431,0.545,http://basketball.realgm.com/player/Hamady-Ndiaye/Summary/6320,,0.02,0.00272727272727,107.0,87.264558324,0.97310103621,0.518,
1511,Hamady Ndiaye,2014.0,,,,,,,0.599771766458,11.0813085823,6.72072077886,0.0,0.0,0.0,0.0,1.05057068223,0.551942036011,,26.96986301,,,5.85069917959,1987.03013699,8.46080868503,,2010.0,2010.0,2010.0,0.619264981943,,,10.4502429034,6.50307401392,0.81832644614,0.4,,5.40382184924,,1.5013169886,0.313160804019,,213.0,,Non-NBA,101.2,,,2.69612750831,,6.40744692968,1.86517092247,,13.8870952257,,56.0,1.16401545217,,1.78710816554,,11.2162955988,0.587745105039,,http://basketball.realgm.com/player/Hamady-Ndiaye/Summary/6320,,0.02,0.00272727272727,107.0,87.264558324,0.611991521215,,
1512,Hamady Ndiaye,2015.0,,,,,,,0.490447051315,8.77566901194,4.00926915691,0.0,0.0,0.0,0.0,0.943415307738,1.4211360881,,27.96986301,,1.19,4.48165840021,3974.06027398,8.85922507499,,2010.0,2010.0,2010.0,0.492808712095,,,8.80055694735,4.34374391034,1.20693603174,0.483948515391,1.17,8.74821409895,,1.12668312628,0.251275420562,,213.0,,Non-NBA,734.2,,,3.27347851946,,5.31031648581,3.68923018462,2.72,9.98418592404,,56.0,0.644626535354,,0.989964649138,19.84,12.4008923981,0.945383662177,1.076,http://basketball.realgm.com/player/Hamady-Ndiaye/Summary/6320,,0.02,0.00272727272727,107.0,87.264558324,0.945757103431,1.075,
1513,Hamady Ndiaye,2016.0,,,,,,,0.502022612875,8.75949230604,4.24311148527,0.0,0.0987684848,0.0108598705009,0.0,1.35051611735,0.686454388085,,28.96986301,,0.59,5.03425594885,1987.03013699,6.32899437307,,2010.0,2010.0,2010.0,0.493470220271,,,9.14743646222,4.43846954484,0.68382448933,0.431,0.68,7.92543262559,,1.50216311482,0.414046182603,,213.0,,Non-NBA,756.0,,,3.51519251569,,5.11946291933,1.93603504929,1.4,10.2775739828,,56.0,0.697272295981,,1.69644269469,13.28,9.99866317175,0.475965076399,0.54,http://basketball.realgm.com/player/Hamady-Ndiaye/Summary/6320,,0.02,0.00272727272727,107.0,87.264558324,0.489861214,0.556,
1514,Hamady Ndiaye,2017.0,,,,,,,0.552639668405,7.94753835652,4.38743522277,0.0,0.0,0.0,0.0,1.98730751456,1.68942956835,,29.96986301,,1.29,4.70554685247,5961.09041097,6.43940176306,,2010.0,2010.0,2010.0,0.554117879783,,,8.057549642,4.56825502391,2.02305254837,0.383664478483,2.03,7.03606855863,,1.24411807554,0.41717099103,,213.0,,Non-NBA,411.3,,,2.21756429816,,8.69273816389,5.54647385037,4.56,10.2620762586,,56.0,0.504048238831,,2.85926691443,70.15,8.71339337107,1.54772370512,1.765,http://basketball.realgm.com/player/Hamady-Ndiaye/Summary/6320,,0.02,0.00272727272727,107.0,87.264558324,1.67239809193,1.896,
1515,Harrison Barnes,2008.0,,,,,,,0.496351440727,10.4871165222,5.19440740764,0.107897817589,4.43753165674,0.302731503907,0.428261245099,0.609044286186,0.271823532431,12.3859686811,15.58721461,10.93,,0.404667966856,1992.41278539,9.5178953668,3.13760343377,2012.0,2012.0,2012.0,0.387185445201,,,15.4158052904,5.91760716321,0.582997621455,0.667,,8.1202487906,,2.0192403721,0.224688021102,,203.0,15.0046755369,Non-NBA,56.0,39.5,22.5,3.4736526781,2.92546344517,6.04086392812,2.63890577508,,14.5307215213,4.07562646968,7.0,0.944225256,3.16,2.02904549358,,13.537001411,0.438710601343,,http://basketball.realgm.com/player/Harrison-Barnes/Summary/2372,,6.63740254438,22.6776923077,102.0,83.0,0.405321197931,,1207.0
1516,Harrison Barnes,2009.0,,,,,,,0.391394638529,10.2665624866,4.00987242762,0.411178169731,7.07437262248,0.41670921759,2.90360619144,1.11603056165,0.436259990324,12.3859686811,16.58721461,10.93,,0.519067791953,1992.41278539,6.59128976435,3.13760343377,2012.0,2012.0,2012.0,0.381585655704,,,17.8540684144,6.70134259226,0.582997621455,0.84,,9.26266389814,,2.87786730855,0.221296992212,,203.0,15.0046755369,Non-NBA,99.0,39.5,22.5,2.40555821006,2.92546344517,1.95343336383,2.71536519387,,19.2325395435,4.07562646968,7.0,1.48305083415,3.16,2.31665128069,,9.37458286749,0.502474695893,,http://basketball.realgm.com/player/Harrison-Barnes/Summary/2372,,6.63740254438,22.6776923077,102.0,83.0,0.453885028096,,1207.0
1517,Harrison Barnes,2011.0,,,,,,,0.411282513709,12.0944991921,5.07874287145,0.284003418267,6.37730047251,0.339127605077,1.80654250085,2.07971459346,0.792153225797,12.3859686811,18.58721461,10.93,0.74,0.514081616688,1992.41278539,5.24198337239,3.13760343377,2012.0,2012.0,2012.0,0.372795244515,,,18.98790912,7.06937127063,0.676254518257,0.754,0.25,6.30223901364,,2.20139301413,0.153167692767,,203.0,15.0046755369,Non-NBA,1087.0,39.5,22.5,2.74896394233,2.92546344517,4.16262966286,1.83927272727,1.17,18.0130676446,4.07562646968,7.0,0.993767633871,3.16,2.40637726177,11.45,8.01285803995,0.45452613861,0.521,http://basketball.realgm.com/player/Harrison-Barnes/Summary/2372,,6.63740254438,22.6776923077,102.0,83.0,0.42399846872,0.488,1207.0
1518,Harrison Barnes,2012.0,56.3,17.3,20.4,83.7,45.5,26.3,0.410015358073,15.0219890565,6.28862440051,0.295561696918,4.37661259125,0.227283424402,1.29057940566,1.64820639659,0.625320343466,12.3859686811,19.58721461,10.93,0.58,0.408009911882,1992.41278539,4.5031195983,3.13760343377,2012.0,2012.0,2012.0,0.389619732985,38.6,73.3,19.4434688654,7.5663296175,0.676254518257,0.723,0.37,9.52739576619,37.5,3.19159930131,0.226125688457,,203.0,15.0046755369,Non-NBA,1111.0,39.5,22.5,2.64944415363,2.92546344517,3.84024967398,1.8422405877,1.24,19.6584812329,4.07562646968,7.0,1.47407713801,3.16,2.41589585407,10.76,7.17487200144,0.462322915489,0.528,http://basketball.realgm.com/player/Harrison-Barnes/Summary/2372,,6.63740254438,22.6776923077,102.0,83.0,0.422813820168,0.487,1207.0
1519,Harrison Barnes,2016.0,,,,,,,0.504341608887,15.3091223518,7.89422216288,0.355316292086,3.99048065258,0.210072426908,1.04149514777,6.15071064816,5.24350502562,12.3859686811,23.58721461,10.93,,0.0,1992.41278539,8.42947295635,3.13760343377,2012.0,2012.0,2012.0,0.442058689952,,,19.429993968,8.86520705943,0.877091369762,1.0,,6.73833792396,,5.18743109632,0.256947240505,,203.0,15.0046755369,Non-NBA,31.2,39.5,22.5,2.42116510525,2.92546344517,4.51653270478,1.90262242191,,24.0651512046,4.07562646968,7.0,2.99886795834,3.16,1.09230404706,,11.1620733328,0.544736908946,,http://basketball.realgm.com/player/Harrison-Barnes/Summary/2372,,6.63740254438,22.6776923077,102.0,83.0,0.472192088998,,1207.0
1520,Harry Giles,2013.0,,,,,,,0.501826732247,12.7410253108,5.86472668021,0.0,0.0,0.0,0.0,7.25078328969,3.87201265856,,14.69246575,11.08,,5.39397452045,1998.30753425,10.2201951963,,2017.0,,,0.495518113541,,,11.9118885906,6.10561810618,0.505545822019,0.5,,8.05151955271,,1.05707332908,0.21774519056,,208.0,,Non-NBA,24.0,32.5,30.5,3.75467875847,,9.42351367352,2.07000263212,,12.7990808674,,20.0,4.04548089034,3.34,1.08299448332,,14.3554646638,0.502027927679,,http://basketball.realgm.com/player/Harry-Giles/Summary/50939,,0.0,,109.0,87.0,0.495186709795,,1210.0
1521,Harry Giles,2014.0,,,,,,,0.509160077719,11.6491130256,5.97424147129,0.0,0.14292040856,0.0129875658266,0.0,3.53827390089,0.827808381698,,15.69246575,11.08,,1.25462056469,1998.30753425,7.02693785061,,2017.0,,,0.51770907593,,,11.9360691468,6.11507019213,0.523919873182,0.6,,3.26809449583,,0.496755453561,0.0826513160507,,208.0,,Non-NBA,137.2,32.5,30.5,2.59080521815,,7.33867770905,2.18563360147,,11.7779705085,,20.0,3.20625255421,3.34,2.37423234153,,9.86069574217,0.529020760211,,http://basketball.realgm.com/player/Harry-Giles/Summary/50939,,0.0,,109.0,87.0,0.533876715125,,1210.0
1522,Harry Giles,2015.0,,,,,,,0.421401609424,17.9518700455,7.56588561011,0.0,0.153107614962,0.00866326696281,0.0,1.83551672476,0.333463499563,,16.69246575,11.08,,1.76701925283,1998.30753425,12.9806988119,,2017.0,,,0.418946464067,,,18.947707177,7.59013016527,0.569937820415,0.643,,9.34559340112,,1.80069825714,0.177187393265,,208.0,,Non-NBA,148.516666667,32.5,30.5,4.95056681894,,7.72379778821,2.01732539576,,16.7317214352,,20.0,1.44574302504,3.34,3.25087493279,,18.1542776801,0.445359463103,,http://basketball.realgm.com/player/Harry-Giles/Summary/50939,,0.0,,109.0,87.0,0.421546352623,,1210.0
1523,Harry Giles,2017.0,41.0,59.0,41.7,0,78.8,0.0,0.504634286859,11.9396387851,6.15171254434,0.0,0.0,0.0,0.0,1.34985157515,0.538066342051,,18.69246575,11.08,0.5,2.08774114928,1998.30753425,8.38386306961,,2017.0,,,0.510933149846,37.5,71.7,11.390190742,5.81785183583,0.676254518257,0.5,0.31,4.58829365079,30.8,1.06284727459,0.185895832247,,208.0,,Non-NBA,300.0,32.5,30.5,5.74390535424,,12.8167794279,1.74356756757,1.31,12.1080859915,,20.0,1.26613271906,3.34,2.29942560138,16.76,14.1791218922,0.498630167768,0.57,http://basketball.realgm.com/player/Harry-Giles/Summary/50939,,0.0,,109.0,87.0,0.501333637477,0.577,1210.0
1524,Hasheem Thabeet,2007.0,,,,,,,0.48127253558,6.99882026828,3.25664094822,0.0,0.0,0.0,0.0,0.718836254892,0.299478580432,7.96488844367,19.87557078,12.78,0.24,5.6245334758,1987.12442922,6.42873829825,2.00195689824,2009.0,2009.0,2009.0,0.493462577827,,,6.61949303504,3.01194842944,0.600339849436,0.513,0.95,8.61139275443,,1.62545838281,0.500632517768,,221.0,8.74262131265,Non-NBA,762.0,34.0,30.5,4.10631984885,0.680874160264,6.9640451247,1.75254618474,1.6,8.0007760403,1.69525731507,2.0,0.338914235999,3.57,2.28433594141,21.81,10.4946256982,0.47799115611,0.549,http://basketball.realgm.com/player/Hasheem-Thabeet/Summary/1597,,2.01,4.65818181818,120.0,90.0,0.483943850856,0.554,1212.0
1525,Hasheem Thabeet,2008.0,,,,,,,0.524257550011,8.10508578284,4.10824437158,0.0,0.0,0.0,0.0,0.532949812638,0.253007766228,7.96488844367,20.87557078,12.78,0.21,5.1512570308,1987.12442922,6.21526541281,2.00195689824,2009.0,2009.0,2009.0,0.537108184891,,,7.66580035369,3.7995653741,0.600339849436,0.698,0.89,9.38250063658,,2.41025055337,0.471011472549,,221.0,8.74262131265,Non-NBA,1025.0,34.0,30.5,3.99070044907,0.680874160264,5.41505056546,1.75729323308,1.83,10.6342592701,1.69525731507,2.0,0.376909784418,3.57,2.00469463208,17.72,10.1658469316,0.558349486477,0.642,http://basketball.realgm.com/player/Hasheem-Thabeet/Summary/1597,,2.01,4.65818181818,120.0,90.0,0.527167454687,0.603,1212.0
1526,Hasheem Thabeet,2009.0,,,,,,,0.556514972153,10.9579720952,5.89604789309,0.0,0.0,0.0,0.0,0.693974594672,0.305717717525,7.96488844367,21.87557078,12.78,0.25,4.89586074157,1987.12442922,8.93720743098,2.00195689824,2009.0,2009.0,2009.0,0.570065071858,,,10.3640638253,5.45303964234,0.600339849436,0.627,0.76,10.8182581753,,2.49701647402,0.401696132179,,221.0,8.74262131265,Non-NBA,1145.0,34.0,30.5,5.02942827811,0.680874160264,5.20878170916,1.71148474576,1.76,13.8143224041,1.69525731507,2.0,0.84685131411,3.57,2.16032319858,15.22,13.9441333233,0.559741025976,0.646,http://basketball.realgm.com/player/Hasheem-Thabeet/Summary/1597,,2.01,4.65818181818,120.0,90.0,0.559603922459,0.64,1212.0
1527,Hassan Adams,2003.0,,,,,,,0.469041723634,15.1659377096,7.26287944915,0.170071814428,2.03422581283,0.121940169605,0.345294289588,1.29216612146,0.461199721758,4.95075448992,18.53127854,,0.43,0.470240525291,1984.46872146,3.80875054106,0.934203218619,2006.0,2006.0,2006.0,0.433894702643,,,16.8444088377,7.30187656914,0.676254518257,0.787,0.25,5.58177254637,,2.03485370658,0.152920534203,,193.0,5.34630758895,Non-NBA,572.0,,,3.62092488245,0.689822502673,5.07685186091,1.91056435491,1.21,16.5337227548,1.26265015133,54.0,2.82805824599,,2.56802049073,13.46,7.46525003437,0.470363419642,0.539,http://basketball.realgm.com/player/Hassan-Adams/Summary/119,,0.4,0.8,100.0,79.0707030823,0.43809487159,0.504,
1528,Hassan Adams,2004.0,,,,,,,0.525484829007,12.1713296966,6.53019724987,0.317027071554,3.74144007971,0.236380444151,1.18401801025,2.13121399312,0.872038554358,4.95075448992,19.53127854,,0.81,1.67080565483,1984.46872146,5.15536126086,0.934203218619,2006.0,2006.0,2006.0,0.479055171693,,,15.9819827504,7.66111368936,0.676254518257,0.733,0.29,6.06896950343,,2.06189257733,0.175240200979,,193.0,5.34630758895,Non-NBA,915.0,,,4.19318772593,0.689822502673,5.27793091058,1.89083333333,1.42,18.4828205419,1.26265015133,54.0,1.91396913078,,2.24006460418,12.34,9.3881310572,0.546198137776,0.625,http://basketball.realgm.com/player/Hassan-Adams/Summary/119,,0.4,0.8,100.0,79.0707030823,0.516105899358,0.594,
1529,Hassan Adams,2005.0,,,,,,,0.449498318481,14.8450929056,6.81301087272,0.249328582316,1.44800544888,0.0922249290335,0.360924368372,4.20204482827,1.30136975752,4.95075448992,20.53127854,,1.21,0.59550315766,1984.46872146,4.70848412015,0.934203218619,2006.0,2006.0,2006.0,0.434780202036,,,15.8535042756,6.89603039494,0.676254518257,0.714,0.21,4.32616503611,,1.43160992734,0.125929434748,,193.0,5.34630758895,Non-NBA,1091.0,,,3.73630608119,0.689822502673,4.52426820674,1.77971906355,1.16,14.9979534502,1.26265015133,54.0,2.61498767856,,2.95957358365,16.26,8.47981044265,0.461504176658,0.529,http://basketball.realgm.com/player/Hassan-Adams/Summary/119,,0.4,0.8,100.0,79.0707030823,0.440957973609,0.507,
1530,Hassan Adams,2006.0,,,,,,,0.446611238662,18.6818064806,8.51876440025,0.216304929029,2.33326795788,0.114657428383,0.503119666731,3.87631776204,1.40365132709,4.95075448992,21.53127854,,1.3,0.493729548098,1984.46872146,3.63174648704,0.934203218619,2006.0,2006.0,2006.0,0.423268709925,,,20.5478235577,8.68759074569,0.676254518257,0.611,0.19,5.21551167747,,1.4752002059,0.117133343278,,193.0,5.34630758895,Non-NBA,1031.0,,,2.69545182812,0.689822502673,3.80746150144,1.76672118959,1.11,18.510089048,1.26265015133,54.0,3.31271388767,,2.53121655127,11.42,6.35195317494,0.442046018296,0.507,http://basketball.realgm.com/player/Hassan-Adams/Summary/119,,0.4,0.8,100.0,79.0707030823,0.430055589701,0.495,
1531,Hassan Adams,2012.0,,,,,,,0.482440716886,13.2120653736,6.27914310222,0.120131944507,0.844727151652,0.131057079179,0.0940895673349,2.32179007855,1.67887554663,4.95075448992,27.53127854,,1.57,0.406914427372,3968.93744292,4.84782523668,0.934203218619,2006.0,2006.0,2006.0,0.466105662273,,,14.0929606368,6.30391348456,1.17744505674,0.761501976285,0.52,6.60945794296,,1.41998647017,0.158042931692,,193.0,5.34630758895,Non-NBA,607.2,,,1.66484185535,0.689822502673,4.45340460968,3.78833235777,2.62,14.3173096877,1.26265015133,54.0,2.11359169845,,2.00332909665,31.09,6.47905389974,1.00143812403,1.177,http://basketball.realgm.com/player/Hassan-Adams/Summary/119,,0.4,0.8,100.0,79.0707030823,0.938248165275,1.091,
1532,Hassan Adams,2013.0,,,,,,,0.514861582136,11.5804346938,5.86261700309,0.127885563302,0.421212598035,0.0379981676237,0.0527916979792,2.78303802675,1.11759738542,4.95075448992,28.53127854,,1.02,0.63912001487,1984.46872146,2.88449291222,0.934203218619,2006.0,2006.0,2006.0,0.510174579566,,,11.9156361969,5.84688554622,0.590481734564,0.635,0.36,5.90009026323,,1.10266231553,0.170269780234,,193.0,5.34630758895,Non-NBA,1010.2,,,1.76314536519,0.689822502673,3.76899628006,1.92944241044,1.44,12.5929226447,1.26265015133,54.0,1.4912800347,,1.77537228014,12.89,4.66572628604,0.522853042425,0.62,http://basketball.realgm.com/player/Hassan-Adams/Summary/119,,0.4,0.8,100.0,79.0707030823,0.509873300783,0.604,
1533,Hassan Adams,2014.0,,,,,,,0.413776192972,7.42797055481,3.02212099187,0.0,0.0,0.0,0.0,1.22327700967,1.09764028925,4.95075448992,29.53127854,,1.0,0.0,1984.46872146,2.87841037465,0.934203218619,2006.0,2006.0,2006.0,0.424438086162,,,7.30963833995,2.98277830105,0.590481734564,0.833,0.75,7.57714792798,,1.85901706673,0.356456083402,,193.0,5.34630758895,Non-NBA,42.1,,,1.77139631004,0.689822502673,5.15402954649,1.88088996126,1.62,8.74103104539,1.26265015133,54.0,0.0,,0.794548560959,8.59,4.66850523882,0.514939425028,0.611,http://basketball.realgm.com/player/Hassan-Adams/Summary/119,,0.4,0.8,100.0,79.0707030823,0.421828168945,0.5,
