,Name,Season,FG% 2pt Jumpers,Max_Vert,NS_Vert,IS_Score,P_Score,D_Score,OS_Score,%assisted at rim,3PA,FGA,FGM,WtHr,FG%,FG% at rim,Height,WHr,%of shots 3pt,3P%,PTS,0,FT%,%assisted 3s,3PM,FTr,FGatRim,FTA,% shots 2pt J,%assisted 2pt J,TOV,FTM,% shots at rim,PF,STL,2ptJUnAssisted,3ptJUnAssisted,RimUnAssisted,TRB,Weight,Agility,DEF,2ptJ,Stocks,RSB,RSB2,OFF,ATr,Speed,BLK,AST,Stocks2,MIN,2P%,2PA,2PM,3PAr,A_Score,Age,Born,Drafted,FGM_z,Pick,Url,WSPredict,WSTOT,Wingspan,Vert_adj,Move_adj,OS,IS,D,P,IS2,OS2
2179,Jordan Farmar,2015.0,,42.0,33.5,12.80543174,4.027285341,2.184187723,3.280868294,,7.831139089,15.27719495,5.241471078,0.436170212766,0.226386327152,,2577.72612975,1.0200129748,,0.202846524542,56.550351665,,0.485587656,,2.03138021084,0.247207459796,,3.58575143293,,,2.11761338989,1.21115866219,,1.53019105278,1.18399606798,,,,2.52737508158,9.05538513814,1.78044938148,2.41302594992,,1.26046006712,2.82424934873,1.29371790181,0.890543176494,1.24483648047,2.21089804107,0.657521281945,1.51894315035,0.715459318011,5.3303004124,0.4044046213,6.497000166,2.393928105,0.5353331004,10.35592613,28.08721461,1986.912785,2006.0,0.5813171726,26.0,http://basketball.realgm.com/player/Jordan-Farmar/Summary/91,3.28,14.08350741,190.5,1407.0,3.93639204974,2.53716360402,9.01629627506,2.04532921316,3.28213324154,9.01629627506,2.53716360402
2180,Jordan Farmar,2016.0,,42.0,33.5,12.80543174,4.027285341,2.184187723,3.280868294,,2.794606311,7.073574594,2.517086006,0.436170212766,0.083663501992,,2577.72612975,1.0200129748,,0.0529953507777,15.4343673846,,0.0447035523219,,0.829416732893,0.112590712593,,1.49311967058,,,1.32028826574,0.66189263782,,1.26931282196,1.00463399753,,,,1.33548819763,9.05538513814,1.78044938148,1.26251123995,,1.02101661155,1.68107217188,0.24441158884,0.621046853907,1.08480049613,2.21089804107,0.426812307826,1.38783451478,0.427800088397,6.58920154286,0.2280348572,3.937838161,1.645296241,0.203822841,10.35592613,29.08721461,1986.912785,2006.0,0.5976434035,26.0,http://basketball.realgm.com/player/Jordan-Farmar/Summary/91,3.28,14.08350741,190.5,1407.0,3.93639204974,1.61568649622,7.67746612379,1.36282990084,2.93648242199,7.67746612379,1.61568649622
2181,Jordan Hamilton,2010.0,,32.0,25.0,9.118931678,2.594695732,2.064354564,2.345254169,,7.93357705,17.59017112,6.405375799,0.497512437811,0.223075054917,,2849.66682263,1.04518435887,,0.16904862265,66.8099661044,,0.193100552,,1.97595952093,0.214498228464,,3.39391248463,,,1.92919652402,1.14091201896,,1.94582944885,1.21965304985,,,,2.7078033529,10.0,1.81659021246,2.32928361347,,1.46584053648,3.07910497976,2.68533501512,1.25263537057,1.06863300105,2.23694820235,0.901721704964,1.30892258956,0.995842545101,5.82304589548,0.4116243466,8.654526555,3.46109063,0.4570852051,8.166420602,19.23630137,1990.763699,2011.0,0.6534594224,26.0,http://basketball.realgm.com/player/Jordan-Hamilton/Summary/2539,1.215,3.105151515,207.01,800.0,4.06361821016,2.20242881428,9.07963981768,2.03748784521,2.87308546329,9.07963981768,2.20242881428
2182,Jordan Hamilton,2011.0,,32.0,25.0,9.118931678,2.594695732,2.064354564,2.345254169,,7.351811216,20.37954375,7.968055422,0.497512437811,0.248001460339,,2849.66682263,1.04518435887,,0.183131660953,92.1410840502,,0.472729139,,1.94186420978,0.2202648689,,3.89193393022,,,1.97469964594,1.45066248659,,1.88370901309,1.03702339896,,,,3.1927869597,10.0,1.81659021246,2.76738793829,,1.36868840687,3.47378705811,2.95753657043,1.37740457076,1.04252701958,2.23694820235,0.945117518786,1.29464739633,0.962454242535,6.36216566278,0.4296067746,12.29017004,5.129766715,0.3655931706,8.166420602,20.23630137,1990.763699,2011.0,0.6534594224,26.0,http://basketball.realgm.com/player/Jordan-Hamilton/Summary/2539,1.215,3.105151515,207.01,800.0,4.06361821016,2.55549028215,10.1523711591,2.15029588822,2.84759751038,10.1523711591,2.55549028215
2183,Jordan Hamilton,2016.0,,32.0,25.0,9.118931678,2.594695732,2.064354564,2.345254169,,1.908112069,5.547607712,2.02312773,0.497512437811,0.048446580303,,2849.66682263,1.04518435887,,0.0346541993982,11.2693955991,,0.0134684862991,,0.684475477354,0.101455795127,,1.54737966925,,,0.817233635327,0.675155399593,,1.15625064541,0.637542864206,,,,1.7468120042,10.0,1.81659021246,1.62985520553,,0.732856421204,1.89431536765,0.402491262896,0.772671606642,0.895982801785,2.23694820235,0.601174360655,1.12659402195,0.480015371286,7.01858083407,0.1502889339,3.427106777,1.371464826,0.1223718876,8.166420602,25.23630137,1990.763699,2011.0,0.5874834801,26.0,http://basketball.realgm.com/player/Jordan-Hamilton/Summary/2539,1.215,3.105151515,207.01,800.0,4.06361821016,1.49875409464,7.35498327672,1.40210406102,2.40676325852,7.35498327672,1.49875409464
2184,Jordan Hill,2007.0,,35.0,31.0,14.47081835,3.52711432,2.696848444,2.322606156,,0.0,9.174728585,5.310334835,0.524038461538,0.447349150556,,2999.81866119,1.06685339743,,0.0,39.661775053,,0.089314623,,0.0,0.42331197935,,4.11083323655,,,1.60974970863,1.1396936935,,2.80984806102,0.76235500123,,,,3.47361955171,10.4403065089,1.81659021246,2.74723068089,,1.76058346065,3.89431469092,4.20250081959,1.65525425361,0.550907164378,2.28481336666,1.25974937409,0.745959720817,1.09992425272,5.32056797548,0.5818952302,9.604364146,5.4297773,0.0,10.88403066,19.42876712,1987.571233,2009.0,0.6534594224,8.0,http://basketball.realgm.com/player/Jordan-Hill/Summary/1603,4.265,16.83515152,217.17,1085.0,4.15056959917,1.17708500958,10.3027799993,1.84377768325,1.7838689326,10.3027799993,1.17708500958
2185,Jordan Hill,2008.0,,35.0,31.0,14.47081835,3.52711432,2.696848444,2.322606156,,0.0,13.36496162,7.378779307,0.524038461538,0.416831758362,,2999.81866119,1.06685339743,,0.0,68.441456969,,0.318611987,,0.0,0.347173702879,,4.47040623089,,,2.16093764435,1.49046511935,,2.66826396502,0.849263544961,,,,3.47930987554,10.4403065089,1.81659021246,2.92227945584,,1.7598653948,3.89906699324,4.55457257772,1.53655876296,0.761019106556,2.28481336666,1.24152656763,1.05110040048,1.14413496682,6.21260609575,0.5550510421,13.99081804,7.544746165,0.0,10.88403066,20.42876712,1987.571233,2009.0,0.6534594224,8.0,http://basketball.realgm.com/player/Jordan-Hill/Summary/1603,4.265,16.83515152,217.17,1085.0,4.15056959917,1.43533382613,11.3297194355,2.01414207582,2.39548233631,11.3297194355,1.43533382613
2186,Jordan Hill,2009.0,,35.0,31.0,14.47081835,3.52711432,2.696848444,2.322606156,,0.0,17.32511926,8.26788875,0.524038461538,0.334377196309,,2999.81866119,1.06685339743,,0.0,82.1067673254,,0.279726264,,0.0,0.331810260503,,5.19064547718,,,2.34908003197,1.61035458518,,2.37874517362,1.02045143687,,,,3.72267428336,10.4403065089,1.81659021246,2.95204489431,,1.74772480557,4.11252304747,5.39005369542,1.7277644425,0.841368411135,2.28481336666,1.19116755466,1.16614514359,1.20328645008,6.40770472838,0.4797715691,18.13642253,8.453853862,0.0,10.88403066,21.42876712,1987.571233,2009.0,0.6534594224,8.0,http://basketball.realgm.com/player/Jordan-Hill/Summary/1603,4.265,16.83515152,217.17,1085.0,4.15056959917,1.46049739551,11.4850860945,2.20420622447,2.62422198819,11.4850860945,1.46049739551
2187,Jordan McRae,2012.0,0.224,34.5,27.5,,,,,0.341,6.150139887,15.60802838,5.232115837,0.413265306122,0.196692250151,0.537405601943,2744.0,1.14591269641,0.315044198486,0.14400683499,56.0932086365,,0.437245479,0.725783021041,1.50645127196,0.282098090423,1.98004431892,4.08070840241,0.40129965216,0.457963672117,2.07481875645,1.47863157142,0.490917508345,2.2999457774,1.06832275367,10.1549082023,24.684760675,15.7413340979,2.45252119338,9.0,1.84119526395,2.26398621418,1.01728792075,1.60248413065,2.92964427755,3.12948397636,0.988175403332,1.06067363907,2.21089804107,1.09289576345,1.33348712233,1.1296137799,5.91079664404,0.3752802572,8.773429724,3.198848865,0.3993329374,,20.75936073,1991.240639,2014.0,0.6534594224,58.0,http://basketball.realgm.com/player/Jordan-McRae/Summary/9345,0.3244680851,0.6489361702,214.63,948.75,4.07069500231,2.06843601627,9.25846026642,1.89815461504,2.9262418706,9.25846026642,2.06843601627
2188,Jordan McRae,2013.0,0.37,34.5,27.5,,,,,0.304,5.984786751,16.72880501,6.28316523,0.413265306122,0.233768383919,0.516807492206,2744.0,1.14591269641,0.272191109333,0.162149222119,74.7892893985,,0.458314011,0.375878121921,1.56724909636,0.331114884353,1.88409762966,5.04547169528,0.467659723743,0.323418404896,2.48875892719,1.71647437732,0.464758001545,2.1936176645,1.00829154663,14.9728347457,24.3678597147,15.2314460222,2.37945007743,9.0,1.84119526395,2.10785801182,1.49894823156,1.46649570985,2.79506571264,2.55482510144,1.08503989214,0.934998467738,2.21089804107,1.03192759333,1.28774525919,1.03619689969,6.31626175215,0.4215446429,10.15009669,4.157022319,0.3625617181,,21.75936073,1991.240639,2014.0,0.6534594224,58.0,http://basketball.realgm.com/player/Jordan-McRae/Summary/9345,0.3244680851,0.6489361702,214.63,948.75,4.07069500231,2.25745642649,9.81843243102,1.78651379764,2.86198314965,9.81843243102,2.25745642649
2189,Jordan McRae,2014.0,0.352,34.5,27.5,,,,,0.409,7.476219318,19.99154534,7.733426488,0.413265306122,0.244627319905,0.570666866044,2744.0,1.14591269641,0.290868559662,0.159416406277,104.956712151,,0.489303872,0.379733250625,1.83653015333,0.352719195535,2.52511469828,6.1431094219,0.416457120314,0.314637389408,2.0594052606,1.97798651487,0.5,2.1386102457,0.957719270455,14.7777908719,27.2351445679,18.5053563764,2.23604684477,9.0,1.84119526395,2.01240579307,1.47936285321,1.52033220942,2.70394443711,2.52859423711,1.0025566899,1.10637535625,2.21089804107,1.08662579416,1.37337364406,1.06340604082,6.3894013888,0.4480096883,11.73096379,5.106104544,0.3789953241,,22.75936073,1991.240639,2014.0,0.6534594224,58.0,http://basketball.realgm.com/player/Jordan-McRae/Summary/9345,0.3244680851,0.6489361702,214.63,948.75,4.07069500231,2.44498658535,10.3210111884,1.75476658031,3.00184471367,10.3210111884,2.44498658535
2190,Jordan McRae,2015.0,,34.5,27.5,,,,,,5.841349993,17.14799509,5.648509401,0.413265306122,0.212719973357,,2744.0,1.14591269641,,0.15325895421,62.2021875438,,0.498677257,,1.42528404452,0.316066574087,,5.33078278287,,,1.94576561522,1.4934181839,,1.95669066794,1.00952122514,,,,2.37272792878,9.0,1.84119526395,2.1970746041,,1.39995405417,2.7549426814,2.32325990775,0.979443672904,1.09886580542,2.21089804107,0.984843449501,1.34468986987,0.989520800452,6.00079587454,0.3977815036,10.74825982,3.905918267,0.3473587811,,23.75936073,1991.240639,2014.0,0.497186556,58.0,http://basketball.realgm.com/player/Jordan-McRae/Summary/9345,0.3244680851,0.6489361702,214.63,948.75,4.07069500231,2.09507651722,9.70208038757,1.8729710539,2.94108923035,9.70208038757,2.09507651722
2191,Jordan Mickey,2014.0,0.393,37.5,33.0,,,,,0.51,0.1570881272,11.88792673,5.639873827,0.527093596059,0.331579069868,0.673041478662,2892.3047903,1.14065595335,0.00202385770251,0.0,48.0945344724,,0.335702375,,0.0,0.348089752686,2.58709696089,4.10530293121,0.677466343416,0.54024344656,1.99388500788,1.41978540808,0.623698645181,2.02552273895,0.853522138904,16.6360517196,,18.7974174365,3.14028066293,10.3440804328,1.81107702763,2.67072514198,1.66727722557,2.09069372448,3.77258040227,5.11544062301,1.4082573998,0.811240043798,2.25798505132,1.38149684143,1.07404492301,1.27631329016,6.32435896238,0.484480158,12.25137695,5.766728433,0.01339169123,,19.47808219,1994.521918,2015.0,0.6534594224,33.0,http://basketball.realgm.com/player/Jordan-Mickey/Summary/28236,0.5714054359,0.1472340426,221.615,1237.5,4.08938485517,1.36498377681,10.4746327865,2.16905642912,2.42844646851,10.4746327865,1.36498377681
2192,Jordan Mickey,2015.0,0.397,37.5,33.0,,,,,0.61,0.2957414961,14.63476848,6.550443528,0.527093596059,0.304033212312,0.55210616461,2892.3047903,1.14065595335,0.00371806401236,0.0283502444631,59.2581764246,,0.269586136,1.0,0.0687314372575,0.335844518216,2.85906219176,4.62915835431,0.651682915757,0.68173161988,2.50318233337,1.48358356657,0.641872261435,2.16726477201,1.02577554514,18.0636536543,5.41095260688,20.0826219844,3.44934307369,10.3440804328,1.81107702763,2.86466430511,1.81180897004,2.26184530395,4.12479233647,7.13265283745,1.55286438075,0.771284346402,2.25798505132,1.41981309315,1.11515675329,1.43799490525,6.29249463708,0.4585204261,14.95628605,6.662712175,0.02047974733,,20.47808219,1994.521918,2015.0,0.6534594224,33.0,http://basketball.realgm.com/player/Jordan-Mickey/Summary/28236,0.5714054359,0.1472340426,221.615,1237.5,4.08938485517,1.4113863224,10.6962663982,2.3517351417,2.53907552413,10.6962663982,1.4113863224
2193,Jordan Williams,2010.0,,30.5,25.0,6.984583934,1.498618629,1.290087149,0.6941218111,,0.0,12.4832554,5.67876618,0.567307692308,0.311300748453,,2999.81866119,1.04354321046,,0.0,47.9850791117,,0.148035889,,0.0,0.401344548009,,4.91006951731,,,1.2669436584,1.39592874281,,2.61886896026,1.06974930848,,,,3.79702323406,10.8627804912,1.8574175621,3.13112528478,,1.63406906005,4.13371106066,5.01737604108,1.67054938799,0.640757602419,2.31582592402,1.11141356037,0.772248292217,1.14952044136,6.0124919143,0.4573432234,13.06782314,5.806495571,0.0,5.91826325,19.22260274,1990.777397,2011.0,0.6534594224,36.0,http://basketball.realgm.com/player/Jordan-Williams/Summary/3731,1.540606061,1.540606061,213.995,762.5,4.30145574205,1.1623207944,10.2514576886,2.20448525081,1.81433511111,10.2514576886,1.1623207944
2194,Jordan Williams,2011.0,,30.5,25.0,6.984583934,1.498618629,1.290087149,0.6941218111,,0.0,15.01693487,7.173917996,0.567307692308,0.335311645524,,2999.81866119,1.04354321046,,0.0,72.5434870922,,0.190109375,,0.0,0.451657697438,,6.3470185888,,,1.52251982207,1.72645630701,,2.13444116574,0.905288477558,,,,3.83660093833,10.8627804912,1.8574175621,3.20867667115,,1.55660180991,4.14035215345,4.39807826039,1.64929791426,0.771404385889,2.31582592402,1.12529053459,0.944953876249,1.07067623279,6.28506656207,0.4802763793,15.72015014,7.335277021,0.0,5.91826325,20.22260274,1990.777397,2011.0,0.6534594224,36.0,http://basketball.realgm.com/player/Jordan-Williams/Summary/3731,1.540606061,1.540606061,213.995,762.5,4.30145574205,1.2859785512,11.0244678078,2.27878193336,2.15769001138,11.0244678078,1.2859785512
2195,Jorge Gutierrez,2009.0,,32.0,28.9,1.128884509,0.3758109333,0.1939861277,0.1837623652,,1.581757596,9.007702123,3.619170305,0.460732984293,0.258215837297,,2639.67251757,1.05643414136,,0.131038349641,27.8316255097,,0.264609288,,0.518914174994,0.356909956805,,3.41856275711,,,2.41477449898,1.20764164842,,2.83758256038,1.34673961923,,,,2.76631310755,9.38083151965,1.81659021246,2.45633757656,,1.37145249922,3.08761561186,0.965576585165,1.19211341717,1.08545271174,2.23211069693,0.509097397896,1.4274211437,0.590803005006,5.7333412769,0.4375250171,7.483742971,3.181195476,0.1779606968,0.710949023,20.01210046,1988.9879,2012.0,0.6534594224,,http://basketball.realgm.com/player/Jorge-Gutierrez/Summary/6724,0.28,0.75,198.12,924.8,4.05483044518,1.58585106142,9.23528852677,1.70553154709,3.12168178332,9.23528852677,1.58585106142
2196,Jorge Gutierrez,2010.0,,32.0,28.9,1.128884509,0.3758109333,0.1939861277,0.1837623652,,2.208485248,8.783765179,3.309676195,0.460732984293,0.234597839564,,2639.67251757,1.05643414136,,0.201255670164,27.4352409727,,0.219256227,,0.827019057413,0.392377986324,,3.68798845717,,,2.01888260771,1.23174860625,,2.68235207066,1.32316019589,,,,2.43408705411,9.38083151965,1.81659021246,2.17635472844,,1.36960092104,2.79295300173,1.13892976796,1.07785774946,1.28062343919,2.23211069693,0.594667501436,1.52416579319,0.684038299721,5.76988227636,0.3840465368,6.478360729,2.417227812,0.2548073613,0.710949023,21.01210046,1988.9879,2012.0,0.6534594224,,http://basketball.realgm.com/player/Jorge-Gutierrez/Summary/6724,0.28,0.75,198.12,924.8,4.05483044518,1.80215700559,8.78655472731,1.65604237818,3.29006987034,8.78655472731,1.80215700559
2197,Jorge Gutierrez,2011.0,,32.0,28.9,1.128884509,0.3758109333,0.1939861277,0.1837623652,,3.601301523,13.51105061,4.931018226,0.460732984293,0.223891680517,,2639.67251757,1.05643414136,,0.145325976482,60.6836897985,,0.513922401,,1.01427267177,0.452733134297,,5.8773763673,,,2.49473188462,1.93662157042,,2.2779599327,1.39050608089,,,,2.19459048207,9.38083151965,1.81659021246,2.02627729716,,1.49176315091,2.65359844031,1.64856598524,0.917685096759,1.19164567064,2.23211069693,0.735004461929,1.54873515807,0.866715217334,6.31354804628,0.3997538795,9.713666087,3.772632136,0.2701273441,0.710949023,22.01210046,1988.9879,2012.0,0.6534594224,,http://basketball.realgm.com/player/Jorge-Gutierrez/Summary/6724,0.28,0.75,198.12,924.8,4.05483044518,2.10385611926,9.79373813861,1.83046510059,3.35605109768,9.79373813861,2.10385611926
2198,Jorge Gutierrez,2012.0,0.385,32.0,28.9,1.128884509,0.3758109333,0.1939861277,0.1837623652,0.444,2.69294141,14.73986359,5.806047015,0.460732984293,0.251390972844,0.507207507831,2639.67251757,1.05643414136,0.0996913988266,0.144665904542,56.4167040481,,0.411830784,0.84934656,0.813145193665,0.305468372914,2.0622032099,4.23312147421,0.599947002238,0.639534089834,2.18212725549,1.49948886225,0.529150262213,2.2225666125,1.23525728494,16.8986715771,16.3312252218,16.1654584331,2.69220071744,9.38083151965,1.81659021246,2.44332887778,1.6945420697,1.29705785492,2.98836138745,1.3155882182,1.10787021826,1.25787473528,2.23211069693,0.628966562749,1.5430909958,0.699046828842,6.27570319778,0.4239707991,12.11742641,4.99131454,0.1851533716,0.710949023,23.01210046,1988.9879,2012.0,0.6534594224,,http://basketball.realgm.com/player/Jorge-Gutierrez/Summary/6724,0.28,0.75,198.12,924.8,4.05483044518,1.92147046053,10.085744305,1.87098846815,3.33179845778,7.98741769865,1.6744736149
2199,Josh Akognon,2005.0,,33.841019747,28.7303186963,,,,,,11.65416277,19.56410251,5.079147995,0.438888888889,0.134075523286,,2414.9534157,1.16585973218,,0.131038349641,47.6124064171,,0.036926037,,2.32060592921,0.0680433353844,,1.16601710806,,,1.74348770851,0.424962075837,,2.42404736691,1.12813107572,,,,2.36018942969,8.88819441732,1.82880793753,2.17804278172,,1.24719583081,2.66945529732,1.41598850963,0.964534805771,1.00189781849,2.23282580263,0.729250361053,1.20516195337,0.774562441231,5.04664573162,0.22895082,6.144075968,1.366681711,0.6036974406,,18.89200913,1986.107991,2009.0,0.6534594224,,http://basketball.realgm.com/player/Josh-Akognon/Summary/2578,0.04,0.04,199.39,972.263282341,4.08340955097,1.72121557961,7.51505501333,1.66934834349,2.66669128313,7.51505501333,1.72121557961
2200,Josh Akognon,2006.0,,33.5647058455,28.5286251079,,,,,,8.843181891,16.99178869,6.173758266,0.438888888889,0.222259424504,,2414.9534157,1.16585973218,,0.173934907232,67.9533386059,,0.502459875,,2.17362818835,0.19026445141,,2.93333293539,,,1.9934124299,1.21429100178,,2.31895912469,1.11961494229,,,,2.20152753673,8.88819441732,1.83138129799,2.06973508643,,1.28428641821,2.54874775115,1.5508161624,0.857368218457,1.06362047996,2.22967323023,0.79320191734,1.31858249657,0.839301691283,5.80362780963,0.4179570289,6.9091875,2.805609441,0.5274334192,,19.89200913,1986.107991,2009.0,0.6534594224,,http://basketball.realgm.com/player/Josh-Akognon/Summary/2578,0.04,0.04,199.39,957.554909921,4.08338185447,2.4538097861,9.18288980625,1.68049977858,2.89420651978,9.18288980625,2.4538097861
2201,Josh Akognon,2008.0,,32.6699224209,27.9622610953,,,,,,9.866466479,18.55062377,7.400193456,0.438888888889,0.25564937481,,2414.9534157,1.16585973218,,0.188869210795,95.8225375386,,0.726572699,,2.46179180737,0.243127112642,,4.00337858648,,,1.60796235211,1.58846275594,,2.04707414448,1.27471946286,,,,2.05110483594,8.88819441732,1.84216502859,1.88595155717,,1.33140105659,2.44533429647,1.00489514892,0.889907565198,1.0010383006,2.24484684601,0.619953529925,1.17232681384,0.699949077615,6.22752432369,0.4842891922,7.282243183,3.426403911,0.539015572,,21.89200913,1986.107991,2009.0,0.6534594224,,http://basketball.realgm.com/player/Josh-Akognon/Summary/2578,0.04,0.04,199.39,913.524900697,4.13537835427,2.84804706495,9.89965870099,1.69328437257,2.59881919685,9.89965870099,2.84804706495
2202,Josh Akognon,2009.0,,32.8594210429,28.0951020451,,,,,,11.48827016,22.79496448,8.124428462,0.438888888889,0.2157703581,,2414.9534157,1.16585973218,,0.173934907232,111.789798457,,0.709732288,,2.64476723371,0.233929288925,,4.49560527114,,,2.10638992135,1.70918501398,,1.86806350615,1.053125747,,,,1.93051695201,8.88819441732,1.84518778184,1.76437761406,,1.0694542517,2.20694995378,0.37849408048,0.871461277206,0.888069116239,2.24799097938,0.431472002935,1.17149223566,0.442784832769,6.34563636083,0.396848088,9.730303305,3.751623716,0.5107565032,,22.89200913,1986.107991,2009.0,0.6534594224,,http://basketball.realgm.com/player/Josh-Akognon/Summary/2578,0.04,0.04,199.39,923.188787341,4.14796548884,2.81481918195,9.82264324768,1.44040220009,2.61957524481,9.82264324768,2.81481918195
2203,Josh Akognon,2012.0,,33.0563314418,28.3610016473,,,,,,10.96983421,21.66261495,7.628021184,0.438888888889,0.216883011387,,2414.9534157,1.16585973218,,0.176470411632,97.1853953733,,0.690807104,,2.7208321354,0.255476352171,,4.78076064941,,,2.10404582699,1.72452845642,,2.29452365253,1.26728388019,,,,1.73336680769,8.88819441732,1.83797684024,1.55385192216,,1.29807259207,2.16553756474,0.617353631527,0.853522386417,1.10561748103,2.24692163965,0.530132964591,1.37769695709,0.596790313651,6.46567805238,0.4265589565,10.37810723,4.256452434,0.5104900336,,25.89200913,1986.107991,2009.0,0.5223801077,,http://basketball.realgm.com/player/Josh-Akognon/Summary/2578,0.04,0.04,199.39,937.510670476,4.1297899355,2.93257249402,10.0878778351,1.41783615666,3.01350267596,10.0878778351,2.93257249402
2204,Josh Akognon,2013.0,,32.850118004,28.1751484355,,,,,,10.06815836,19.88461373,7.396271522,0.438888888889,0.235422807802,,2414.9534157,1.16585973218,,0.184903318553,93.4477268696,,0.642735647,,2.61034152304,0.280774901494,,4.92730319978,,,1.84022004348,1.73893390127,,2.33675450914,1.28994698031,,,,1.72482447107,8.88819441732,1.83859261048,1.58597899009,,1.32904512643,2.17747110293,0.711970407371,0.798371757583,1.04719617519,2.24566113844,0.565682298324,1.2644373141,0.642478381494,6.47041243198,0.4582336612,9.527586855,4.197787699,0.5104238542,,26.89200913,1986.107991,2009.0,0.5223801077,,http://basketball.realgm.com/player/Josh-Akognon/Summary/2578,0.04,0.04,199.39,925.556950885,4.12885597478,2.92072523971,10.093160475,1.45403314713,2.78567325555,10.093160475,2.92072523971
2205,Josh Akognon,2014.0,,32.0076877021,27.2525726758,,,,,,9.697765677,17.6662538,6.586353448,0.438888888889,0.236206244378,,2414.9534157,1.16585973218,,0.187225883526,81.3531316286,,0.716917375,,2.55178608113,0.287071223887,,4.61010847692,,,2.7589762653,1.69358770307,,2.1810104704,1.13043596678,,,,1.44847968263,8.88819441732,1.8419013335,1.27164447862,,1.14320966,1.84527009343,0.279047414834,0.791042212966,1.11953746079,2.24352060529,0.41281913009,1.52230294309,0.438917399871,6.31200700441,0.472619725,7.724795743,3.510341862,0.5533823517,,27.89200913,1986.107991,2009.0,0.5223801077,,http://basketball.realgm.com/player/Josh-Akognon/Summary/2578,0.04,0.04,199.39,872.291835286,4.13234359462,2.91842616693,9.93773277021,1.16937061286,3.32185407484,9.93773277021,2.91842616693
2206,Josh Akognon,2015.0,,32.6813462763,27.9653827769,,,,,,8.180874233,14.7507817,5.827801156,0.438888888889,0.201586698695,,2414.9534157,1.16585973218,,0.209054836874,66.3412543336,,0.425516066586,,2.69001014427,0.213112434486,,3.38528331798,,,1.43768582219,1.37331109695,,1.77129068507,1.09405813237,,,,1.5225315537,8.88819441732,1.83947179568,1.38589898297,,1.11972212268,1.88994178852,0.397041631452,0.755349319345,1.14863471171,2.24099797801,0.48821899575,1.30152300041,0.510663564558,7.74668969161,0.357616163,6.362511063,2.581002319,0.4738198391,,28.89200913,1986.107991,2009.0,0.5265528022,,http://basketball.realgm.com/player/Josh-Akognon/Summary/2578,0.04,0.04,199.39,913.946358282,4.12225257473,3.09873290208,8.8911466908,1.35814940837,2.83019927186,8.8911466908,3.09873290208
2207,Josh Akognon,2016.0,,34.4833419079,29.9402504371,,,,,,5.805011444,10.94543399,4.11656034,0.438888888889,0.114948916302,,2414.9534157,1.16585973218,,0.0913405912264,39.9561335297,,0.162364644619,,1.74093718875,0.198284147837,,3.19518799837,,,1.24002428977,1.3232416412,,1.50919180226,0.897448982784,,,,1.57536866098,8.88819441732,1.8233716244,1.39612791928,,0.967877394147,1.84893836244,0.512440366628,0.821825731824,1.00512557382,2.25175377513,0.602040462799,1.21447412519,0.570335711522,7.13600576766,0.2878551068,4.931089559,2.225155693,0.3264057743,,29.89200913,1986.107991,2009.0,0.5418580182,,http://basketball.realgm.com/player/Josh-Akognon/Summary/2578,0.04,0.04,199.39,1032.43989263,4.10578393872,2.19550896083,8.26236768859,1.3671503536,2.62659142935,8.26236768859,2.19550896083
2208,Josh Bostic,2012.0,,34.4365599898,29.9718008435,,,,,,6.022648892,15.6655254,5.283607161,0.530612244898,0.220083456953,,2744.0,1.13069036512,,0.181297468218,57.4757539681,,0.491169069,,1.57627051785,0.304086913694,,4.4946134571,,,2.66199731569,1.41072273534,,2.08622295237,1.35297962032,,,,2.73024566642,10.1980390272,1.8216766735,2.47715529186,,1.45925316111,3.09574888956,2.0194410953,1.12963702441,1.02297954141,2.24924213593,0.739382392604,1.4128043244,0.860032239535,6.24804287451,0.3990496872,8.882862896,3.229699003,0.4014998253,,24.63652968,1987.36347,2009.0,0.5813171726,,http://basketball.realgm.com/player/Josh-Bostic/Summary/24048,0.0,0.0,212.725,1032.12571775,4.09739193208,2.25784855724,9.40682404878,2.06421969418,3.10734521752,9.40682404878,2.25784855724
2209,Josh Bostic,2013.0,,34.3738135495,29.8894896314,,,,,,6.100726816,12.52447944,4.016107635,0.530612244898,0.14002523731,,2744.0,1.13069036512,,0.0937558249386,37.206464445,,0.224605390829,,1.38300180988,0.219245361884,,3.31029107183,,,1.50836835537,1.1446837904,,1.92068354135,1.34400860302,,,,2.17454497585,10.1980390272,1.82059329645,2.00151453904,,1.50845841689,2.64652463573,2.00169291624,0.93266475416,1.01760089099,2.24615700343,0.827586703708,1.23763901238,0.959432727763,7.12044437239,0.3450595773,5.679939489,2.297533745,0.3952028127,,25.63652968,1987.36347,2009.0,0.5771390674,,http://basketball.realgm.com/player/Josh-Bostic/Summary/24048,0.0,0.0,212.725,1027.41574368,4.0893383832,1.76565821233,8.50653550324,1.94164447155,2.69717169268,8.50653550324,1.76565821233
